Name,Summary,assassin,transformers,bakugan,ninja,combat,spider,samurai,warriors,enemies,lego,spidey,zeroes,salem,bombur,thorin,ronan,hobbit,superchargers,emmet
Big Idea's VeggieTales: LarryBoy and the Bad Apple,"the veggietales inspired action-adventure game features larryboy, the popular plunger-headed crime-fighting cucumber featured in several best-selling videos, in his quest to save the citizens of bumblyburg from temptation.
playstation ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titan Quest,"from age of empires co-creator brian sullivan and braveheart writer randall wallace comes an innovative action role playing game set in ancient greece, egypt and asia. the titans have escaped their eternal prison, wreaking havoc upon the earth. the gods seek a hero who can turn the tide in an epic struggle that will determine the fate of both men and gods. are you ready for the quest?
features: 



explore the ancient world - unlock arcane mysteries as you journey to legendary locations
conquer monsters of legend - battle mythical beasts in a story-driven campaign that will determine the fate of all existence
highly customizable characters - build and customize your characters with 28 classes and over 1000 pieces of unique and legendary items to create the ultimate champion
online multiplayer gameplay - challenge others to experience the story in fast-action, 2-6 player online cooperative gameplay
console controls & ui - tailor made ui and controls for a perfect arpg experience using a gamepad
remastered graphics - fully reworked textures for an up to date titan quest experience

source: publisher

 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
PuraMai Wars V, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Geometry Wars 3: Dimensions Evolved, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Franklin's Great Adventures, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
To Love-Ru Trouble: Darkness - True Princess, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Rule of Rose,"march, 1930. a young girl named jennifer, whose parents were killed in a tragic airship accident, is taken to the rose garden orphanage, located in a remote portion of the english countryside. what jennifer discovers is a dilapidated building and a ragtag mob of children who call themselves the ""aristocracy of the red crayon."" the demented residents of rose garden kidnap jennifer and take her into the dark heart of an impossibly large zeppelin, on a meandering course for a distant land.
now, with the help of a canine companion named brown, jennifer has to find valuable gifts for the aristocracy, or suffer a fatal punishment for her insolence...befriend a faithful dog and work together to locate crucial items. intense melee combat against bloodthirsty monsters. multiple endings and hidden extras.
playstation ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Resident Evil: Revelations,"

the fear that was originally brought to players in resident evil revelations on the nintendo 3ds™ system returns redefined for home consoles and pc complete with high quality hd visuals, enhanced lighting effects and an immersive sound experience. this latest version of resident evil revelations will also deliver additional content including a terrifying new enemy, extra difficulty mode, integration with residentevil.net and improvements to raid mode. raid mode, which was first introduced to the series in the original version of resident evil revelations, sees gamers play online in co-op mode or alone in single player taking on the hordes of enemies across a variety of missions whilst leveling up characters and earning weapon upgrades. new weapons, skill sets, and playable characters including hunk, take the raid mode experience to new depths.
source: residentevil.com
 ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Abunai: Koi no Sousa Shitsu, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Warriors Orochi 2,"the musou orochi series is a crossover of the shin sangoku musou  (dynasty warriors) series and the sengoku musou (samurai warriors)  series. musou orochi 2 will include characters from shin sangoku musou 6  (dynasty warriors 7) and sengoku musou 3 (samurai warriors 3), as well  as original characters exclusive to the musou orochi series. musou  orochi 2 boasts a character roster of over 120 characters. ",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Castlevania: Lords of Shadow - Reverie,"the ""reverie"" dlc pack follows the events of castlevania: lords of shadow. gabriel belmont stands on the edge of an abyss contemplating his fate. in the darkest shadows of his mind, he hears her cry for help. laura, the vampire child who had spared him during his quest, is in danger. gabriel decides to repay his debt of honor to her and returns to the castle in order to offer his aid but comes face to face with his own terrible destiny.
http://konami.com/games/castlevanialordsofshadow/ ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Simple 2500 Series Portable!! Vol. 12: The Hohei 2: Senyuu yo, Sakini Ike", ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dance with Devils, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Knight's Apprentice: Memorick's Adventures,"based on famous arthurian legends, knight's apprentice, memorick's adventures, tells a story of war, magic, and evil forces. you can explore the game's 19 different levels in four different ways--riding a horse, flying a gryphon, sliding down on a shield, and walking or running. your hero's skills evolve constantly as you progress through a variety of environments. use your battle skills to defeat all 26 types of monsters that await you. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Bara ni Kakusareshi Verite, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Brothers Conflict: Precious Baby, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Disney's Meet the Robinsons,"what if you could change the past? what if you could control the future? what if time was on your side? play as wilbur robinson and experience the thrills of time travel adventure. with a ton of crazy gadgets at your disposal, battle enemies and solve puzzles while in pursuit of the dastardly bowler hat guy and his diabolical robotic hat, doris. it's up to you to thward their evil plans and save the future!
www.us.playstation.com ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Tengen Toppa Gurren-Lagann,"tengen toppa gurren-lagann is an action game, developed and published by konami,  which was released in japan in 2007. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spider-Man: Web of Shadows,"new york city has been invaded and only spider-man™ can save it.    control everything. spider-man™: web of shadows gives you an unprecedented level of gameplay choice, including, for the first time, control over the game’s direction and outcome. choose how spider-man fights, which powers to upgrade, who in the marvel universe to fight with or against, and the fate of new york city itself.   choose wisely.
www.activision.com ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meiji Toukyou Renka: Full Moon, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Saiki Kusuo no Psi-nan: Shijou Psi-dai no Psi-nan!?, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hot 'n' Cold,"
you're getting warm...warmer...hot! based on the classic children's game, hot and cold: a 3d hidden object adventure puts you on the job of finding stuff that has mysteriously gone missing. investigate cases all over town using your innate ability to hone in on things; throw objects out of your way, search through a 3d world and follow your hot ‘n' cold meter in the first 3d hidden object adventure!


search for hundreds of missing things in 50 multi-room, indoor and outdoor levels.

use the hot ‘n' cold meter to collect items and add them to your collection.
use your stylus to lift and throw objects using real world physics in a 3d world.
change your view of things by turning the ds and playing in ""book style.""
challenge a friend in 3 unique multiplayer modes: hide ‘n' seek, find the most, and race.
collect special tokens around the levels to build up your meter and enhance your special powers.

http://www.majescoentertainment.com/games/nintendo-ds/hot-and-cold-a-3d-hidden-object-adventure/
 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Clock Zero: Shuuen no Ichibyou - ExTime, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kikou Heidan J-Phoenix: Cobalt Shoutaihen, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Meikyuu Cross Blood: Reloaded, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Timmy Time, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Titan Quest,"from age of empires co-creator brian sullivan and braveheart writer randall wallace comes an innovative action role playing game set in ancient greece, egypt and asia. the titans have escaped their eternal prison, wreaking havoc upon the earth. the gods seek a hero who can turn the tide in an epic struggle that will determine the fate of both men and gods. are you ready for the quest?
features: 



explore the ancient world - unlock arcane mysteries as you journey to legendary locations
conquer monsters of legend - battle mythical beasts in a story-driven campaign that will determine the fate of all existence
highly customizable characters - build and customize your characters with 28 classes and over 1000 pieces of unique and legendary items to create the ultimate champion
online multiplayer gameplay - challenge others to experience the story in fast-action, 2-6 player online cooperative gameplay
console controls & ui - tailor made ui and controls for a perfect arpg experience using a gamepad
remastered graphics - fully reworked textures for an up to date titan quest experience

source: publisher

 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fast & Furious: Showdown, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Tenkai Knights: Brave Battle, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SAW,"jigsaw has killed your partner and destroyed your life.  now he has trapped you in an abandoned insane asylum that he alone controls.  if you can defeat his brutal traps and survive, you may just discover the truth behind what drives this twisted serial killer.
saw is a third-person perspective, survival horror game based on the saw film franchise, which has grossed more than $665m worldwide and sold more than 28 million dvds.  the game features many of the deadly mechanical traps seen in the film, as well as terrifying new ones.  players will pit their wits against jigsaw as they navigate his world in an attempt to evade and escape his gruesome traps, while also struggling against his minions in brutal combat by using weapons found within the environment.
saw, the video game, is based on a treatment from zombie studios and the creators of the saw franchise, leigh whannell and james wan.
the timeline for the game takes place between the movies: saw and saw ii, giving the game its own story, yet fitting within the narratives of the movies.
the story centers on detective david tapp who awakens in a decrepit, abandoned asylum.  he has been captured by his longtime nemesis, jigsaw.  obsessed with catching this serial killer, tapp's mission has consumed him and ruined his family, resulting in divorce, mental imbalance, and abandonment. worse yet, this frantic hunt destroyed tapp's career while he watched his long-time friend and partner get killed by one of jigsaw's traps.  now jigsaw has the upper hand and has captured the detective. tapp must play a deadly game-the likes of which he has been investigating for years-to escape, and in order to do so he must survive the lethal traps and puzzles that jigsaw has put in place for him and others. but each victim has a dark connection to tapp. will tapp save them? can he survive his obsession to find the jigsaw killer?
product features

traps of lethal cunningjigsaw has laid out a gauntlet of torturous traps for a handful of innocents. only you stand between them and the most brutal death imaginable. think quickly and act! the clock is ticking.
choices of consciencethe player is forced to make difficult moral choices. who lives and who dies in the game is determined by the player's choices.
mysteries revealedunanswered questions from the films are finally laid to rest. gamers will discover the origin of jigsaw and why he devoted his life to games, while also finding out what happened to the characters from the first saw movie.
an ecology of terrorthe asylum in which jigsaw has trapped you is abandoned, but it is far from empty. it is a living world of horror populated by jigsaw's minions and the insane souls they torture... and they have no intention of letting you leave.
 ",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kamen Rider: Battride War II, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hakuoki: Shinkai - Furi no Shou, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Headhunter: Redemption,"headhunter jack wade and his rebellious apprentice leeza x have discovered a sinister plot to take over the state. their society's core principles are now under threat of collapse ... armed with the most sophisticated technology,  they must face their darkest inner fears and redeem a world in chaos in headhunter: redemption™.
 
xbox.com ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Onechanbara Special, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Carmageddon: Max Damage, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cladun Returns: This Is Sengoku!,"japan -- the sengoku period.
the years of civil war and unrest between feudal lords has finally come to an end.
this story is set in arcanus cella.
a  realm where souls, burdened by regret, gather. the only way a soul can  leave this realm and return to the cycle of reincarnation...
is to lift that regret.
for some, their hopes were fulfilled. for others, their dreams were crushed.now. a new story begins...
source: nis america ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Silent Bomber,"silent bomber has everything that a great playstation game needs, and much more.
as one of the silent bombers you are plunged into a stunning 3d would of the dante super battle ship. where the dark corridors and shadowy complexes play host to hordes of deadly inhabitants. using utmost stealth and ingenuity, you must pick your way around every corner with the aim of eradicating everything in your sights.
- fast paced, compelling and addictive aracde action gameplay.
- 26 diverse missions keep your blood pressure rising and the adrenaline pumping from start to finish.
- an extensive tutorial training mission turns virgin gamers into master players.
- incredibly fast, smooth and detailed 3d engine - no slow down in the game no matter how frantic the action gets on screen.
- unique big boss two player vr mode to test your skills against all the bad guys.
- award winning cinematics that take you through the game missions.
- global critical acclaim as one of the best action games ever.
 
*back of game case. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kujiragami no Tearstilla, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Crayon Shin-Chan: Uchuu de Achoo!? Yuujou no Oba-Karate!!, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Psychedelica of the Black Butterfly, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Strike Witches: Anata to Dekiru Koto - A Little Peaceful Days, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Garfield Gets Real,"
garfield is back with a new look. tired with his routine as a comic strip star, garfield escapes the page and heads into the ""real world."" while living the low-key life of a real housecat, he learns his comic will be cancelled if he doesn't return before the newspaper goes to print. the video games will follow the storyline as garfield plows through obstacles to make his way back home.

 control garfield in order to make your ""garfield gets real"" movie as 
 7 game levels separated by cut scenes from the movie! 
 3d environment based on locations seen in the movie! 
 fully modeled 3d polygon environments 

 ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fist of the North Star: Ken's Rage 2,"the legend mode serves as the main mode of the game and includes  episodes not found in the previous title in the series. the raoh story  arc has been completely reimagined, while the celestial emperor and land  of shura story arcs have been added as well. whether you are familiar  with the source material or not, the story is more complete and more  enjoyable than ever before. by playing as different characters throughout each episode of the  story, you will be fully immersed in the fist of the north star world.  with features like boss battles faithfully recreating scenes from the  manga, series fans have plenty to be excited about.
in addition to a more faithful recreation of the story, a large number  of characters are added to the game series as well. in addition to the  playable characters from the previous game, those that appeared only as  npcs such as juza and shew are now playable. in total, there will be  more than twice as many playable characters as the previous title. popular characters from the new storylines such as falco and kaioh  will also appear, making for an even greater variety of characters to  control.
the ability of the successors of hokuto shinken and nanto seiken to kill  opponents in a single blow has been merged with warriors-style  gameplay. this time, there will be even more exhilarating action than ever  before. in addition to the various techniques, taunts and special moves  of the previous game, new moves such as dodges and dashes will be added  as well. experience life as a martial arts master as you predict an  enemy's attack and close the distance to finish him off before he can  even land a single punch.
the popular dream mode featuring original stories based on the characters has been completely revamped. focused on the original manga, these stories will fill in the  gaps around the stages of the legend mode. even characters that did not  get much coverage in the original manga will be given their time in the  spotlight, allowing you to enjoy plenty of hypothetical stories unique  to fist of the north star: ken's rage 2.
this title features online co-op and versus play within dream mode. in versus play, players form teams and compete against the  other in a variety of missions, with the winners obtaining unique  bonuses. the character costume dlc that was so popular in the first game  also returns, and there are plans to make new stages available for  download in dream mode as well.  we are planning even more exciting things in regards to the online  features, so please stay tuned for more information as it becomes  available.
source: http://kensrage.com/2/us/overview.html ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon Ball Z: Buu's Fury / Dragon Ball GT: Transformation, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cyber Troopers: Virtual On x Toaru Majutsu no Index: Toaru Majutsu no Dennou Senki, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaq-Fu: A Legend Reborn,"a cult icon of 16-bit gaming, reimagined for a new generation of console and pc players with a new vision, a new team of developers, and the fervent passion of the crowdfunding community. pushing far beyond the legacy of the original game, shaq fu: a legend reborn is a hilarious combo-fueled beat ‘em up adventure with modern graphics, incredible master technique, and tons of enemies and bosses. a vessel floating down a river contains an orphaned baby boy. he is found and adopted. as he grows, he learns of his true identity and destiny of greatness.thus is the premise of two of the greatest stories of our time, but that is where the similarities end. now we’re not saying that “shaq fu: a legend reborn” is better than the good book; that would be blasphemy. but please consider the following questions: • does the bible feature basketball legend shaquille o’neal as an ass-kicking wu xing master?• can the holy writ boast a dope new rap featuring the big aristotle himself?• does the book of books provide the excitement and hilarity of battling bosses who are parodies of famous douchebags?• do any of the conflicts depicted in the the sacred testimony qualify as epic boss battles that you won’t believe we actually put into a game? “shaq fu: a legend reborn” does contain all of those thrilling features and many more!
source: developer ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Shaq-Fu: A Legend Reborn,"a cult icon of 16-bit gaming, reimagined for a new generation of console and pc players with a new vision, a new team of developers, and the fervent passion of the crowdfunding community. pushing far beyond the legacy of the original game, shaq fu: a legend reborn is a hilarious combo-fueled beat ‘em up adventure with modern graphics, incredible master technique, and tons of enemies and bosses. a vessel floating down a river contains an orphaned baby boy. he is found and adopted. as he grows, he learns of his true identity and destiny of greatness.thus is the premise of two of the greatest stories of our time, but that is where the similarities end. now we’re not saying that “shaq fu: a legend reborn” is better than the good book; that would be blasphemy. but please consider the following questions: • does the bible feature basketball legend shaquille o’neal as an ass-kicking wu xing master?• can the holy writ boast a dope new rap featuring the big aristotle himself?• does the book of books provide the excitement and hilarity of battling bosses who are parodies of famous douchebags?• do any of the conflicts depicted in the the sacred testimony qualify as epic boss battles that you won’t believe we actually put into a game? “shaq fu: a legend reborn” does contain all of those thrilling features and many more!
source: developer ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Chuck E. Cheese's Super Collection, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Downtown Nekketsu Jidaigek, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Monster Hunter Frontier Z: Beginner's Package, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dragon's Dogma Online: Season 2, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Professional Farmer 2016, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Uchuu Keiji Tamashii: The Space Sheriff Spirits,"uchuu keiji tamashii: the space sheriff spirits is an action game, developed by digifloyd and published by namco bandai games america,  which was released in japan in 2006. ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Troll and I,"
deep in the nordic wilderness, a teenage boy named otto is forced to flee his home after a band of brutal hunters rip through his village in search of a mythical creature rumored to inhabit the forest. now on the run for his life, otto inadvertently finds and befriends the elusive creature being sought by the hunters. thus begins the perilous adventure of troll and otto.

together, the unlikely friends embark on a journey through treacherous territory plagued with rivals. natives to the forest, troll and otto must use their inherent skills to sneak, strategize, and battle their way back home. the forest is filled with unknowns, and teamwork is pivotal to staying alive.
source: https://trollandi.maximumgames.com/ ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Dead Redemption: Game of the Year Edition,"red dead redemption: game of the year edition will include the full,  original red dead redemption game plus all free and paid downloadable  content packs released to date, including the wildly popular undead nightmare  single and multiplayer offerings, as well as all dlc originally  released as pre-order content. this comprehensive package features:  the original full red dead redemption game - winner of over 160 game of  the year honors - with a brand-new hardcore single-player difficulty  option.  undead nightmare:  the one-of-a-kind experience that pits john marston against a sinister  zombie outbreak, along with its undead overrun survival-based  multiplayer mode.  the legends and killers multiplayer pack:  adds to the red dead multiplayer experience with nine additional active  competitive mode map locations tailored for multiplayer action, 8  playable characters from red dead revolver, the devastating tomahawk  weapon and more.  the liars and cheats multiplayer pack:  massively expands free roam multiplayer with multiplayer poker, liar's  dice, horse racing with combat and a slew of additional gang hideouts  and hunting grounds.  plus it adds the action-packed stronghold mode to  competitive multiplayer.  the outlaws to the end co-op mission pack: six explosive and epic cooperative multiplayer missions to play with 2-4 players.  all the original pre-release pre-order content, including the deadly assassin outfit, war horse, and golden guns weapon pack plus the hunting and trading outfits pack featuring two additional outfits with corresponding gameplay challenges.  the solomon’s folly single player gang hideout and challenges (available for the first time on xbox 360).  the just released myths and mavericks bonus pack that features new fan-favorite multiplayer characters and all-new multiplayer locations to battle in.
 
rockstar games ",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
TV Anime Idolm@ster: Cinderella Girls G4U! Pack Vol.5, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Date-A-Live Twin Edition: Rio Reincarnation, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natsuiro High School: Seishun Hakusho, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Past Cure, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Digimon Universe: Appli Monsters, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Charlie's Angels,"good morning angels…… 
join natalie, dylan and alex for the ultimate charlie’s angels™ experience. use clever disguises, tactical espionage and acrobatic martial arts to kick some serious butt and ensure a successful mission.
includes the exclusive angels voices from the movie
• play as charlie’s angels for the first time ever: embody the kick-ass attitude of the beautiful girls known as charlie’s angels with a completely new and unique storyline.
• featuring cameron diaz, lucy liu, drew barrymore and bernie mac: the movie cast unites to lend their likeness and personalities to the overall gaming experience.
• embody all three angels: take control of all three angels (natalie, dylan and alex) and switch between the characters “on-the-fly” to assist each other during missions. each character’s individual success or failure will affect the progression of the other two angels.
• 32 different enemy designs: battle it out with more than 30 different enemy designs, each with their own distinctive weapons and fighting style.
• worldwide missions: play through six huge missions that will send you to various locations from around the world including california, alaska, mexico, scotland and more.
• movie-style presentation – taking cues from the charlie’s angels films, the same camera presentation puts players in the middle of the action and even utilizes the popular “slow-motion” fighting sequences.
source: ubi.com ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Shaq-Fu: A Legend Reborn,"a cult icon of 16-bit gaming, reimagined for a new generation of console and pc players with a new vision, a new team of developers, and the fervent passion of the crowdfunding community. pushing far beyond the legacy of the original game, shaq fu: a legend reborn is a hilarious combo-fueled beat ‘em up adventure with modern graphics, incredible master technique, and tons of enemies and bosses. a vessel floating down a river contains an orphaned baby boy. he is found and adopted. as he grows, he learns of his true identity and destiny of greatness.thus is the premise of two of the greatest stories of our time, but that is where the similarities end. now we’re not saying that “shaq fu: a legend reborn” is better than the good book; that would be blasphemy. but please consider the following questions: • does the bible feature basketball legend shaquille o’neal as an ass-kicking wu xing master?• can the holy writ boast a dope new rap featuring the big aristotle himself?• does the book of books provide the excitement and hilarity of battling bosses who are parodies of famous douchebags?• do any of the conflicts depicted in the the sacred testimony qualify as epic boss battles that you won’t believe we actually put into a game? “shaq fu: a legend reborn” does contain all of those thrilling features and many more!
source: developer ",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Teenage Mutant Ninja Turtles Double Pack,"run with the turtle dudes as they show off their ninja abilities against feirce opponents. only the best can turn chaos into control with simultaneous play for up to four players in both cooperative and head-to-head modes on tmnt 2. combine different movements for a wide range of actions, including ninja kicks and jumps. ",0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Natsuiro High School: Seishun Hakusho, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Katekyoo Hitman Reborn!! Let's Ansatsu!? Nerawareta 10 Daime!, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Mummy, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
The Crow: City of Angels, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mini Ninjas,"in mini ninjas you play as hiro, a young trainee ninja and the last person that would be expected to go and save the world. yet that is exactly what happens!when the evil samurai warlord, with the help of an ancient magic, turns forest animals in to an army hell bent on world domination, hiro must lead his small band of ninjas on an exciting journey through a disintegrating world, to battle the magical hordes of twisted samurai and eventually confront the warlord in his fortress of doom.the journey to the fortress of doom is long and dangerous adventure that will take hiro and his ninja friends through a big exciting world which varies greatly, from bamboo forests, to snowy mountains, with treacherous castle interiors and flooded valleys. they will be challenged like never before and need to use their ninja skills, potions, magic and to defeat evil. prepare yourself for a ninja adventure like you have never seen before! ",0,0,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
Paranormal Pursuit: The Gifted One,"every second counts in this  breathtaking paranormal adventure! lives are on the line as you race to  keep a young boy with psychic abilities from falling into the hands of  an evil politician. to evade the henchman sent to kill you and kidnap  the child, you'll have to find cleverly hidden objects and solve cunning  puzzles using the boy's abilities to manipulate time and matter. each  chapter in paranormal pursuit ends with a nail-biting escape sequence  during which you must make the right choices to avoid capture. your courage will be rewarded in this collector's edition of paranormal  pursuit with achievements and a host of unlockable content including a  bonus adventure in which you investigate strange events on a remote  island. what you find there will suggest the paranormal adventure saga  is far from over. with its mind-bending puzzles, thrilling chases, and captivating story,  paranormal pursuit is this year's most exciting adventure! play  paranormal pursuit today to experience a game unlike any other!
source: https://www.bigfishgames.com/ ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eve: Burst Error R, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
My Hero: Doctor,"
introducing an all new nintendo ds franchise for aspiring heroes! my hero: firefighter,  my hero: astronaut and my hero: doctor let players experience what it's like to be the role models they look up to. in my hero: doctor, players become a doctor apprentice who must manage critical medical emergencies. race through traffic to reach patients in time and then treat them, stabilize them, and get them back to the hospital before it is too late! with enough heart, stamina, and skills, you will enter the hall of fame as the town's best doctor.

interactive use of the stylus and mic in 10 intense...heart stopping, replayable missions that will test your skills as a doctor! 
scan for fractures, resuscitate using cpr or mouth-to-mouth, remove foreign bodies like bee stings or sea-urchins, carefully inject medication, and if things get real hairy, use the defibrillator. clear!
work with real medical supplies like bandages, gauze, pliers and syringes to restore your patients' health  
race to destinations in day and night modes while avoiding obstacles to receive time bonuses 
reach checkpoints and receive the siren super bonus to gain turbo speed and make cars move out of your way 
complete missions quickly and flawlessly to earn gold medals and land a spot in the hall of fame 
unlock 3 different ambulances as you play

http://www.majescoentertainment.com/games/nintendo-ds/my-hero-doctor/ ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Metal Fight Beyblade Portable: Chouzetsu Tensei Vulcan Horses, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Fuuraiki 3, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SD Gundam Sangokuden Brave Battle Warriors: Shin Mirisha Taisen, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red Ninja: End of Honor,"witnessing the brutal murder of her father, then hung by a wire and left for dead, kurenai swears vengeance on the ruthless black lizard clan. using her powers of stealth, speed, and seduction, she sets a deadly trap for her enemies, the scourge of feudal japan.
 
xbox.com ",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Sega Ages 2500 Series Vol. 26: Dynamite Deka, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Kong: The Animated Series,"an adventure from a distant age brought to the 21st century by the wonders of genetic science! kong is back, but his magical island is under attack from an evil scientist determined to destroy all in the name of power. take control of the biologically engineered kong and his childhood friend jason and combat a host of terrifying enemies to protect the primal stones, or the world as you know it will cease to exist. ",0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Saints Row: Gat out of Hell, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Higurashi no Naku Koro ni Iki, ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
